Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
0.6139275974147271,0.7171775331026606,0.8708521522397826,0.3582375483850039,0.8961261568614801,0.9821874224257038,0.615148055391868,0.6710718225764573,0.23657049920714812,0.8927324815729129,0.4685747205650177,0.05373844194269492,0.5137886694530471,0.018814731982627318,0.04290763971189504,0.8642260188787437,1.0
0.5269735121604961,0.5850819396085802,0.6726171493024609,0.43947926617342836,0.6388636365681472,0.9172380421177972,0.526793606364172,0.5896150280694507,0.5597115040373297,0.9105700319812133,0.598371543070299,0.22903899471598357,0.4229835641927996,0.11706261594212115,0.19142874655442813,0.9422751686809778,1.0
0.5764934434191356,0.6818378517355701,0.7681757899040822,0.41493117492217774,0.7481730851482555,0.9494044177850377,0.5791654390100177,0.6363976750312631,0.8617635187451399,0.8756566967575256,0.47895756795155575,0.14618816700552242,0.4557322295422578,0.06647813831523987,0.1196030394744588,0.8550649211029958,1.0
0.37025068180969106,0.4559123080516464,0.6043705421157314,0.24712218165103103,0.7248785535802961,0.943217448519658,0.37081982911019445,0.43383800957523977,0.2555878482902032,0.9035259892329138,0.595717763039519,0.16328301729889197,0.639496099127514,0.11099632323252331,0.13418362235759623,0.877628454620207,1.0
0.49622669705234057,0.5834053054787551,0.6630575526186645,0.40198143868488684,0.6578009333212025,0.9234240482144769,0.4964643488509134,0.560014821693399,0.27926014720153103,0.9058806871243101,0.5472913726518652,0.21215566247847908,0.4651814651967687,0.11343220277998034,0.17655489147781897,0.892925435865619,1.0
0.18352822505323718,0.1794686554516865,0.20686559001786592,0.42348065400751916,0.2090566998096439,0.6251771830994376,0.18133102533883325,0.22927474663957909,0.6452776819710011,0.9588845008939351,0.9162473343774166,0.6619768703405869,0.43578122841004846,0.5471618469346572,0.6143169193213777,0.9733361662808758,0.0
0.43555497440878693,0.5245076471536151,0.6570089830081889,0.30562858374502383,0.7289838352694493,0.9443315989091507,0.4351428992339422,0.5002755159856903,0.5817071631808157,0.9158789536495303,0.5658667719108229,0.15876280927284517,0.5738761106674608,0.09592310528300661,0.13031612861802702,0.8455565920456207,1.0
0.7295363694100945,0.8099844829865088,0.9220988032774833,0.4972156106720147,0.825222499624834,0.9677465550223168,0.7338685916322922,0.7747189568184009,0.16949793189865714,0.859884028408342,0.4631334484411731,0.08749297997653623,0.39223552395615985,0.02010954522421713,0.07048809178308692,0.6856352716439937,1.0
0.40056786341390516,0.4859885170478929,0.6359101633063136,0.25744523446648887,0.7488094153857989,0.9495689185347642,0.3975766057748969,0.4649707638608024,0.33768472266827765,0.9536200996637617,0.5862290822993714,0.15139034903620305,0.6179777136850326,0.09854957480020463,0.12402692032536555,0.962937215088695,1.0
0.5845630814062092,0.6707459935505716,0.7931297802058569,0.3978297191816457,0.7860451444242305,0.9588027176710046,0.5856290512669416,0.6439213246827702,0.8196687736360415,0.8946795809916033,0.5140460007096119,0.12175411535751136,0.4719223241338184,0.05357517774253865,0.09897881406891179,0.867433166239095,1.0
0.46387342623379535,0.5609155943269655,0.7017060915494799,0.29583564216494024,0.7828242743297203,0.9580334211446002,0.46387006482027104,0.5283853980579754,0.3172416233504757,0.9096590939028243,0.5377944313902867,0.12666380413580963,0.577193133344345,0.07439226440055466,0.10310255317306764,0.9219215352574588,1.0
0.5572906937647103,0.6338817701345474,0.7317792539774512,0.43117603392949055,0.7008589902804687,0.9364842331687854,0.5594431349440189,0.6183831326600733,0.18634839958564148,0.881710408135471,0.545210481557937,0.1763182999698435,0.4441883166442416,0.0843747959877918,0.14538536240806268,0.8065111153308732,1.0
0.5369484813389621,0.6544993001953661,0.7048760546832031,0.42868452328432116,0.677343247062245,0.929517279726349,0.5404205951679434,0.5991253103748584,0.11048352543754401,0.865367196173232,0.4692171413418253,0.1935644047517775,0.4459460332956327,0.09651966801725116,0.16031686276807058,0.8139382371698585,1.0
0.25843389247954573,0.27002681528235706,0.31837270482892926,0.41026720361592117,0.3223206631421256,0.747111868556872,0.2561689746611668,0.31421926749604245,0.7377054971638168,0.95326511920309,0.8374527086225839,0.5231745766797111,0.4486827199053094,0.3878548640969624,0.47004083592056595,0.9765548684798646,0.0
0.22662233347031793,0.26079808508827695,0.13390643438385344,0.6941925227830271,0.028749105398329512,0.18153951910248048,0.22915439010017677,0.27865987827434147,0.6888080167862861,0.8723634524060878,0.779531820848896,0.9423171099808291,0.20397167162273075,0.8161932525006447,0.930739779091713,0.9426689006729505,0.0
0.2956065304292599,0.3103801034588276,0.24958361701073842,0.6246232883445745,0.15341932658996305,0.538335680540048,0.29697628167354156,0.3548746798777531,0.7219570088449561,0.8921609007658461,0.8125703212157633,0.7400617164865849,0.25546923643462954,0.5626119658860526,0.6990882655544235,0.9763064838202761,0.0
0.11372212052153771,0.1399174719399167,0.12963155468996587,0.3882089757886814,0.15266299650237808,0.5369738564475872,0.11667648791985857,0.14600072773103775,0.5962532872515581,0.8610268855808321,0.8292890158512712,0.7379520079580376,0.47584261708559017,0.6689554196092864,0.6967637605348036,0.9286216589081375,0.0
0.1703777038891172,0.1770550989775431,0.1720003975910163,0.4558735353342839,0.16038893696986883,0.5506236912176765,0.1685695344725987,0.2139092999629763,0.7195844065489115,0.9528448818302454,0.883871879180733,0.7295652802003431,0.40437683581184214,0.6220947484081023,0.6875419018277847,0.971239638619063,0.0
0.5810139350693018,0.6817473207350394,0.7665486457018679,0.4209074996916307,0.7418396723009906,0.9477543007742499,0.5843768414849735,0.6406156775310217,0.1737816919775331,0.8675528109240047,0.4863329731183722,0.15235339193263348,0.44625941307574507,0.06882822189858362,0.12484714648609486,0.8909215522253491,1.0
0.31234355736541264,0.28320631833958915,0.22829147916569215,0.7098826728878024,0.10065815799145904,0.4270549581919105,0.30879861520329993,0.372880762599687,0.704055169395897,0.9692633878268714,0.9395597725575319,0.8211965091738542,0.18923150068149414,0.6332331822638959,0.7899222201187687,0.9784205752430024,0.0
0.6835842642059252,0.7325623713328155,0.8428179461663721,0.49282507718260626,0.7563258815557033,0.9514944780921655,0.6797841779611078,0.7341154751675335,0.4527892403927982,0.9471086593756449,0.5442141651468374,0.14452350689067067,0.3735964693380568,0.05107872923511046,0.11818986474037643,0.92826960380539,1.0
0.5572159748944596,0.6154297416064185,0.7399147101297034,0.4096956563090955,0.725392661289804,0.9433575454969794,0.5573438420742487,0.6183127279348143,0.7446914059867183,0.9062101881621513,0.5845107041848777,0.16543492284676622,0.45420789075871276,0.07889860680565344,0.13602785262592346,0.9252652608794304,1.0
0.11740202488138379,0.10734079670901724,0.11995960168241677,0.41369135606036095,0.13120749703676265,0.4958079933402431,0.1146508544490277,0.15050006736294,0.7096899668942873,0.9775472965016279,0.9570630725148029,0.7731122864443698,0.4454560010778394,0.7045296161375261,0.7357513363658259,0.9743212701837232,0.0
0.37226809130645944,0.365607635022461,0.3311626176024821,0.651620548202578,0.21078621894253605,0.6275160968004236,0.37076458456099,0.43592581104066,0.7121276349999291,0.9338259756587356,0.8382863915694229,0.6593404641492503,0.23464094241350755,0.4558449367017583,0.6115000822628858,0.9683367872112,0.0
0.3226174020248814,0.4702650928757535,0.5854603131680827,0.17505072888438142,0.769736146140687,0.954851237396296,0.32485636417206837,0.3838451363401824,0.1856057343498591,0.8786366094289186,0.46407353783705263,0.13643827255629637,0.7239069174556417,0.10617985619524507,0.11134288214179806,0.9445922422865688,1.0
0.16497926551350545,0.15907021041215166,0.15922658555855004,0.4665424586216145,0.14352904692002813,0.5200660885893236,0.1627872716558633,0.20755990396994636,0.7314927818726307,0.9606849865053301,0.9288013803762033,0.7544378841914282,0.39406772386854616,0.6513208356159088,0.7149785990621738,0.9727064112229046,0.0
0.42815780625396943,0.5088240566217092,0.6397653656947847,0.3140279457067263,0.7045509223512025,0.9375436077720504,0.42718768414849734,0.4928651889448079,0.3913104884070182,0.9237868774492259,0.5875433751546754,0.17529551484496358,0.565294665123184,0.1061309090344079,0.14450382535047068,0.8363375454137123,1.0
0.29007733403070945,0.4053471230153344,0.5654984105297579,0.14241709674324787,0.778655390110449,0.9570296666251731,0.2928513553329405,0.3488862224340344,0.506198679762233,0.8697066384729353,0.5449946529585054,0.12704175142291257,0.7758516005349148,0.10807797886664965,0.10342042379752707,0.876480882964356,1.0
0.22888257929540107,0.2147485863584269,0.23288391093263522,0.48958559805216023,0.20044757638980004,0.613249499210574,0.22567398350029463,0.2812107778654465,0.6407185270324506,0.9723493703941031,0.932579988348245,0.6741508005592167,0.3716126865665869,0.5341684697304561,0.6273624138385051,0.9821820652203028,0.0
0.31295998804498076,0.44360190259950744,0.6149893655012334,0.16429700473501374,0.8124648624308366,0.9649156153473814,0.3371206540954626,0.3735405032979504,0.7869023076287198,0.5458567814774296,0.5042883654248108,0.08349568341073517,0.7945043243592245,0.07974068666306239,0.06719661072777128,0.4532189389202661,1.0
0.24078155938282214,0.24049741352931503,0.23693051376606045,0.511632525895129,0.1935158895284567,0.6032856574083811,0.2396508544490277,0.29457772736209004,0.7003532518367618,0.9352575704128402,0.8819944398216155,0.6837456520682833,0.35126073273459707,0.5370387427263132,0.6376886738585127,0.9843214080076814,0.0
0.16723951133858855,0.16700434729864583,0.16483456312205128,0.4653156456220345,0.14929613135848444,0.5308419374058395,0.16573364761343548,0.21022129019134442,0.8353672983979603,0.9473856021719481,0.9083939663443357,0.7432366236656334,0.3988958866989397,0.6381777900995322,0.7025899942902425,0.9335722267513062,0.0
0.8424365823588748,0.8485362042524222,0.9154031115079073,0.656317608129965,0.700646520405455,0.9364229891772416,0.840472156747201,0.8714398008251846,0.47063844712891184,0.9225480994383936,0.5452526372481167,0.1802926744174374,0.23862360275128902,0.04859005496102805,0.14881510029859538,0.878433302702161,1.0
0.4694586617850338,0.609197587529898,0.7487437777220879,0.24890868405734284,0.8745248396574363,0.9780067756661494,0.4715306423099587,0.5338820283081737,0.18609107884608392,0.8822113626654322,0.4463249514496591,0.07139058594009129,0.6283843787261296,0.04642575448028919,0.05727046597526666,0.9618242692705496,1.0
0.38412971195875517,0.4977955701370822,0.6166274267072769,0.2535198418494509,0.7321309747211006,0.9451787048657747,0.38547804949911607,0.4481544066308663,0.4961272698610441,0.8920705357819619,0.5262673995546558,0.1609673668234057,0.626312781083652,0.10692622758667089,0.13220126256483655,0.9286698128707659,1.0
0.16408263907049725,0.17056945809953727,0.1555566044711829,0.4707230463851879,0.13820908612390023,0.5098062990676845,0.1627872716558633,0.2065029494436357,0.6959408082490327,0.9436358871108489,0.8862997886513847,0.7629320110416171,0.3893912111931971,0.660844053528183,0.7244087440291338,0.980459660914974,0.0
0.18476108641237343,0.2086649031227765,0.2446324762707914,0.3573484856761885,0.281052207952004,0.7089978379272344,0.18287787271655864,0.2307079745263133,0.5788881847060285,0.9529287183015288,0.8232035735524763,0.5717992455444398,0.5024655050919788,0.462861369999844,0.5196491193055758,0.9874938068249903,0.0
0.31895617738259796,0.42004573626146835,0.5420107794790238,0.2439250427944313,0.6621636853328844,0.9248092536129406,0.3252614908662345,0.37994544384494744,0.22421024966104586,0.8160300858328713,0.5730352408109107,0.19711360818946883,0.6653921517773294,0.14144689949496966,0.16340544693747774,0.6741440961517,1.0
0.2017409496768409,0.23198025699940458,0.19263952315641636,0.49619623506055416,0.16052862166062126,0.5508652610266779,0.20075869180907485,0.25032317579783825,0.6392349051681963,0.9350986959391213,0.7986610702421573,0.7308548006748641,0.3644853691637224,0.6043389616806237,0.6889578804618325,0.9934540063482491,0.0
0.5815930063137446,0.6561922299052865,0.7848253652720761,0.39531165676914853,0.7801466248939721,0.9573897621652409,0.5812647318797879,0.6411553799031773,0.693385472338156,0.9112223640047673,0.5390037956318982,0.12954904771060874,0.4670375038143134,0.05770550325459049,0.10553071328345118,0.9439043095127532,1.0
0.5508275114880263,0.6526923014247772,0.827515234449938,0.29929825336858534,0.9076877816842984,0.9843520343356931,0.546828962875663,0.6122841548976992,0.3672237715046386,0.9568357008656699,0.4956545709600948,0.05031916980763368,0.5723024825647309,0.025234979008472755,0.04014086396061678,0.9308702646050839,1.0
0.27692681286658943,0.24893128153873753,0.20099020670658846,0.6789445920165861,0.09012996436234623,0.39988448437192875,0.2729449027695934,0.3345618211528583,0.7213936817228189,0.9800626795838564,0.9553215763234955,0.8370208084796907,0.2141012237149717,0.6688509198863359,0.8079650128754605,0.9603260102003293,0.0
0.17080733739305862,0.16585279297189756,0.15239274743054593,0.4951135122243498,0.12429112221510924,0.48139032983306684,0.16810916322922806,0.21441356289927332,0.7390017489737841,0.9696816424967438,0.9235951089811014,0.7844158731697625,0.3662900523457727,0.6791835064383902,0.7483972164339017,0.9846311794649428,0.0
0.5074158478723801,0.5864471470965806,0.6586739116160775,0.4274038575606586,0.6345972893705879,0.9158043058236364,0.5085444902769594,0.5708373558624225,0.31103452651396796,0.8943780655346278,0.5605913918625726,0.22964772777304263,0.4395157996223923,0.1209092445606984,0.19196729531931922,0.8937470664545213,1.0
0.3347592184406172,0.4873428608158293,0.566410400377616,0.23246252018732166,0.6976046505664761,0.935542843910746,0.3413560695344726,0.3967182518245044,0.5199796291425026,0.8129562529075235,0.45113624861949214,0.1787228079394006,0.6650169943201505,0.12721144974086024,0.14745955969953228,0.8083473685932668,1.0
0.6386035043150148,0.6995276092392316,0.8413633302423753,0.4237350955332891,0.8105224104930061,0.9644778405650336,0.6347230406599882,0.6936190053067542,0.2222934779792562,0.9503045273120637,0.5415231925894012,0.10902203703969116,0.4400873810888641,0.04044040942270656,0.08833274581407353,0.9257413985763432,1.0
0.5539657040385549,0.613633606555893,0.7201941796484644,0.4245133239199432,0.6950364771861404,0.9347948787250133,0.5517825574543311,0.6152477782448496,0.7470557590553293,0.9344277008465749,0.5828235326189946,0.18880056808549625,0.4357043870187375,0.09127550858444883,0.15617971664078148,0.9634181767304576,1.0
0.5963313034706915,0.6167822747543442,0.6809974647688678,0.570195487360582,0.5565071679226642,0.8866253621851121,0.5936579257513259,0.6548446776787844,0.4867190536907975,0.9384406314178163,0.6486391202881522,0.2837875990523731,0.3207760293608945,0.1348202653207017,0.2404964006741917,0.7509730598769181,1.0
0.6868532147793925,0.7164188833182148,0.8226268745575057,0.529130347832833,0.7105882632228837,0.9392565593110306,0.6862109605185621,0.7370290537800253,0.7324132932887056,0.9126186896213057,0.5817573241737376,0.17229393834342477,0.3469026207270561,0.06373767368507954,0.14191934362242223,0.8598163999685523,1.0
0.1476818470504726,0.18712938871657858,0.12093657941603998,0.4988713687864399,0.09396331589234977,0.4100163997889313,0.14875515615792576,0.18704770395424444,0.6840835783428315,0.8988146761095244,0.7811231901579455,0.8307595857653404,0.3650779285779109,0.746238560502094,0.8008132424859943,0.9602782863119385,0.0
0.28187693802069713,0.267649471208426,0.2537075842191166,0.5832783326312599,0.17520726286634478,0.5752826602571371,0.2791875368296995,0.33996741400505776,0.6528263652818459,0.958315677133712,0.9080421611366317,0.7082557539992687,0.29011844651102825,0.5393871699994897,0.6642452067614598,0.9695791638551212,0.0
0.24040796503156872,0.22196571772071927,0.2154033678977061,0.5523173433195364,0.15542895674105472,0.5419267864109221,0.2373858279316441,0.2941596174321932,0.7065234847944317,0.9678604287889714,0.9418114592397376,0.7377194831966575,0.31517102793076984,0.5891690429225861,0.6965076776502306,0.9851926091916412,0.0
0.2128553816266298,0.22413121925340915,0.1859120311855299,0.5399699590284606,0.13468706188047344,0.5028371510799271,0.2124889510901591,0.26303965124504486,0.7267211378506618,0.9234294529682,0.855297558697257,0.7683969401511057,0.32617048332825427,0.6357858425144166,0.7304921342137919,0.9826478712382418,0.0
0.07701647551089028,0.07488724363883946,0.08093399631663553,0.3754184094762454,0.11152214674136121,0.45308012008192217,0.07542722451384797,0.10039833369284476,0.6549169080482377,0.9580695134440836,0.9345483581759978,0.8047953523241255,0.48299495094018013,0.7724756378968989,0.7713342710152371,0.991410095065178,0.0
0.18167893301453283,0.17133716098403595,0.14078313414839674,0.5493316951965579,0.09052262623892508,0.4009354829246778,0.17908441367118444,0.2271225825256085,0.7223844043883431,0.9664903124039533,0.9385907721150716,0.8380867118651519,0.31780307893541726,0.7300439887504916,0.8091841855508273,0.9847455184797942,0.0
0.5443082900586543,0.5967785448771225,0.7276428259907821,0.39950369715911327,0.7217368439581882,0.9423577371755134,0.5398681496758987,0.606113801271244,0.5369008321323467,0.9627176682597586,0.6030195321355434,0.16971420431904977,0.46134170079408743,0.08307705602606248,0.13970115247436773,0.9584122097689438,1.0
0.18283707550341838,0.2017718727423835,0.17966728854641403,0.47393339220848885,0.15899655488632788,0.5482057721837952,0.1825095757218621,0.22847072904465357,0.7811964207916285,0.9242010698730299,0.8397565632776197,0.7316584270928801,0.3871226214453407,0.6165037405475595,0.6898406736124535,0.9723403539171347,0.0
0.1237904882878171,0.10937050174091148,0.12219872446321037,0.42677755253963445,0.12724012109789792,0.48761212707599416,0.12113288155568651,0.15828085953023308,0.760631266674087,0.9747615256880069,0.9715987638911104,0.7794850150600098,0.43198857631078785,0.7068220780969185,0.7428741293621549,0.9788493150921035,0.0
0.43378040124033324,0.5332782904850109,0.6511424553054999,0.3043990632833367,0.7240751507831719,0.9429981880854439,0.43696596935769005,0.498500380278998,0.2178988764341041,0.8668395118315426,0.5427621015449597,0.1651207877176578,0.569456629804348,0.09962325872894842,0.13575850896566782,0.9019682188480128,1.0
0.15711510441962118,0.1494630606358537,0.16698885567230548,0.4296126844896056,0.16826222939504992,0.563963454874986,0.15407704773129052,0.1982661708071613,0.6475484340554372,0.9779043914541878,0.9374111597160375,0.7185345582152648,0.42948948277790067,0.6191830884040623,0.6754583866113222,0.9756964521897503,0.0
0.20721410692270334,0.2379245224942378,0.17365855718791043,0.5518056450443115,0.11864489913076906,0.4691552622165315,0.20858500294637597,0.25659721083870474,0.6150502000392821,0.8926337977899148,0.7956972987319528,0.7918439651643372,0.31737964126392215,0.6635276773682355,0.7567370252854594,0.965435155987832,0.0
0.2945417865281877,0.29663749757829605,0.2749963710683053,0.5731963718364712,0.19844858890034253,0.6104099344385393,0.29336697112551563,0.3537230589970031,0.6339666093456684,0.9328784547171579,0.8511119642624645,0.6762568159378204,0.29834521389545277,0.5039102847114995,0.6296256099949187,0.9729170170158762,0.0
0.1696118354690477,0.18639789823229186,0.15872574394976496,0.4814979753527703,0.1362153046218795,0.5058788493737365,0.16798025928108426,0.21301001294841043,0.7146647073964787,0.9495668404411601,0.8502966980721528,0.7644793445943543,0.3812671601247618,0.6588373347625295,0.7261298967940503,0.959056135463328,0.0
0.4770052676803527,0.553149845101458,0.6402552299950933,0.3950197373731985,0.6411507257182287,0.9180004480718659,0.4776075427224514,0.5412845856072658,0.2962081527697307,0.9014505109938801,0.5791653479987531,0.2254807750073707,0.47077958959198496,0.12427244917075345,0.18828393223510448,0.9086053328863604,1.0
0.4460156162438824,0.5648373972699474,0.7124689665901471,0.2554553701510593,0.8304278228309588,0.9688799671735466,0.4456025338833235,0.5107065020114645,0.3328856357069664,0.9155937668300078,0.4967004725141706,0.09477125705765878,0.6278817543148256,0.06143810942035759,0.0764986996760181,0.8917916109753904,1.0
0.13903313781895618,0.13364548422316272,0.1609160849683493,0.39320881614594566,0.1803961010800478,0.5834805779933916,0.13656452563347082,0.17669348867669762,0.7341582691568999,0.9690149787091699,0.9345845145378384,0.7008637136898436,0.46683190748760006,0.6127145776375307,0.6562090285862758,0.9681942406346594,0.0
0.19606231553778908,0.32781637416100434,0.4643236198391673,0.08357780352159044,0.7199570684692138,0.9418679661651918,0.20138479670005893,0.24378875888564924,0.3046525265442268,0.8215126634304084,0.5154320770556277,0.1612321515163939,0.8728785818343351,0.15156147091821615,0.13242782123574925,0.7742460027359702,1.0
0.4326782979041357,0.5572436569454479,0.7198193345173303,0.22944606696324585,0.8627643778300604,0.9756528784531341,0.43372495580436066,0.4973971051894432,0.48982741620671993,0.8959904014644618,0.4884656007303536,0.07202334839730538,0.6660205401382832,0.05248366545973792,0.0577877831828647,0.8337947806984543,1.0
0.25497814473045166,0.42053098242431175,0.5737757621835035,0.08377534036630803,0.8469568649425122,0.9723985040737954,0.26003609310548026,0.3103915345405225,0.3632785960649774,0.8308695085035606,0.4321306624509313,0.07255693308441008,0.8869057852681365,0.0860643461377808,0.0582241498049988,0.6551936425784296,1.0
0.39389920424403185,0.4762292751907038,0.610711407706735,0.28281218799248714,0.7009646285607315,0.9365146719066662,0.3933411903358869,0.45816671540840664,0.2644908726716694,0.9192218619226487,0.5958190862585467,0.18023999616731037,0.5964597724821389,0.11553364840217037,0.1487695969188409,0.8816878478764874,1.0
0.6360257032913662,0.69516039377364,0.8113414870075184,0.48067534661118944,0.7368551981448646,0.9464390302793543,0.6438015615792575,0.6912747872545993,0.3026951466859581,0.8191020816425916,0.5463440186614306,0.14367437505390038,0.4101065558441327,0.056906495536028424,0.11746946853227676,0.6613441094800027,1.0
0.2316284977771136,0.2662679681403306,0.26647405148246567,0.4341035699148761,0.2598916099265414,0.6869432518057162,0.23151149086623454,0.28430470194199664,0.5951258026163704,0.918230132989992,0.7766406558283121,0.5978191002178374,0.4235382393103464,0.4631175231168778,0.5466090047019472,0.9918592050603255,0.0
0.45610266372772446,0.5579479881295751,0.6895404900126081,0.330465328459237,0.7408150326473008,0.9474851291040662,0.466098261638185,0.5207121660720804,0.5190846107207067,0.7774477584786835,0.5300171920645093,0.13518473439129816,0.5764353690045504,0.08003198453298946,0.11028381645042173,0.5513097276314814,1.0
0.4437927298539246,0.5422553444976164,0.6284664980215031,0.34944954084995195,0.6647365232141388,0.9256193416456239,0.44810695344725987,0.5084946105515735,0.6522362266603822,0.8518884170311957,0.5416695517686897,0.20805429673366554,0.5184587809501391,0.12101582798340543,0.17296000725875213,0.9120629143789666,1.0
0.580490902977547,0.628735988064393,0.6277297476813406,0.6094367475908055,0.4857927013367258,0.854390567724162,0.5821486446670595,0.640128083561781,0.36557655822676255,0.8876956080597719,0.5953086715003505,0.34868411383351033,0.2818542943547146,0.1748221057228112,0.30031276584537453,0.8159266403997637,1.0
0.39150820039601003,0.34862945118296873,0.3184805239295551,0.7192212266419813,0.17075790499783192,0.5680778823622087,0.38735636417206837,0.45572119381310583,0.7295132174300983,0.9710102580825016,0.9344095792095898,0.7150954702086947,0.18239062656384575,0.49652166485566246,0.6717016645954172,0.9775121881746274,0.0
0.39860649306982476,0.4896803712495272,0.6109979255794511,0.2846484506747284,0.6997205571795176,0.9361557281497215,0.39939967589864467,0.46297211000700095,0.6218816322018248,0.8998753114834331,0.5736636242365444,0.18497887797473464,0.5867657853638965,0.11720274347683503,0.15286776468709207,0.9543386797723803,1.0
0.20695259087682594,0.3048559018064559,0.44636847926377926,0.12078561536935592,0.6646658424706776,0.9255971539363782,0.20777474955804362,0.2562979581994611,0.15899504090186903,0.9024356374234415,0.6023363494672315,0.20579911933532047,0.807145030364001,0.17616592701371517,0.1709863771212656,0.8691626500813894,1.0
0.3219636119101879,0.41764666474740947,0.4737819709914349,0.33190889582499633,0.5243318356771599,0.8727413963301387,0.32760017678255743,0.38314937735959087,0.3006341581908599,0.8264955810765305,0.585481835543089,0.31196213599207406,0.552246187401223,0.2117129828960184,0.2662450456373635,0.7684659500994302,1.0
